;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28
0;0;0.940721614597785;80;0.93353134;0.9484547310344827;0.942912924137931;0.9443022931034483;0.9271763;0.9479878551724138;0.9415116310344828;0.9472283517241379;0.931458875862069;0.9385489137931035;0.9374419137931035;0.9476044586206896;0.938990124137931;0.9354866448275863;0.9366425379310345;0.9421304896551724;0.936458675862069;0.9415079965517241;0.9416523689655173;0.9374107827586207;0.9364000586206896;0.9399102689655172;0.9466307862068966;0.9381660620689655;0.9389018586206896;53.763440860215056
1;0;0.940723572948062;80;0.9356053689655173;0.945822375;0.9415735964285714;0.9360599428571429;0.9384865607142857;0.9400807571428571;0.9497216071428571;0.9381201321428572;0.9427804142857144;0.9349285678571428;0.9486316357142858;0.9369397571428572;0.9452291321428572;0.9312758857142857;0.9373077607142857;0.9408992321428571;0.94471065;0.9384821071428572;0.9288375642857143;0.9444442857142857;0.9465501428571429;0.9473585392857142;0.9270905892857143;0.9507989928571429;0.9438303785714286;55.61735261401557
2;0;0.9407255312983389;80;0.94237277;0.9339001620689655;0.9404748655172414;0.9420515103448276;0.9449362586206896;0.9367755103448276;0.9431403482758621;0.936907275862069;0.9473875793103448;0.9376068241379311;0.9451450275862069;0.9384083068965517;0.9476692689655173;0.9315180344827586;0.9468152241379311;0.9369111689655173;0.948823175862069;0.9347809482758621;0.9387946172413794;0.9363188275862069;0.9488018620689656;0.9385004551724138;0.935075224137931;0.9359075137931034;0.9439365931034482;53.763440860215056
3;0;0.9407274896486156;80;0.9397480428571429;0.938767062962963;0.9379723185185185;0.936786037037037;0.9500870148148148;0.933081962962963;0.9458650222222222;0.9401792037037037;0.9505996888888889;0.9299787333333334;0.9376511777777777;0.9392922074074074;0.9437182074074074;0.9338811666666667;0.9386214518518519;0.9483866333333333;0.9394851259259259;0.9443215851851852;0.9350975074074074;0.9466802740740741;0.934175774074074;0.9400574814814815;0.9370576222222222;0.9359915777777778;0.9422995333333334;57.6036866359447
4;0;0.9407294479988926;80;0.94584453;0.9346102689655172;0.9466277931034482;0.9369006655172414;0.941088951724138;0.9388611103448276;0.9399423137931034;0.9382026551724137;0.9442923896551724;0.9354472172413794;0.9388101413793103;0.9376018;0.9418348310344827;0.9397465965517241;0.9386537448275862;0.9376169965517241;0.9383271724137932;0.9445152034482759;0.9381533034482759;0.9411062172413793;0.9328393586206897;0.9463205689655172;0.9422413310344827;0.9435794034482758;0.9344208206896552;53.763440860215056
5;0;0.9407314063491695;80;0.9409738724137932;0.937671775;0.9416303714285714;0.9359036107142857;0.9374879607142858;0.944288025;0.9391671071428571;0.9415290392857143;0.9329982571428571;0.9514996107142857;0.9413915357142857;0.9452727428571429;0.9328417107142857;0.94888005;0.9340030321428572;0.9419664464285714;0.9366152785714286;0.9402505642857143;0.9338890785714286;0.9377379142857143;0.947097125;0.9365050142857143;0.9387668392857142;0.9394641571428571;0.9511856321428571;55.61735261401557
6;0;0.9407333646994462;80;0.9519777517241379;0.9406007142857142;0.9352568857142857;0.9347563964285714;0.9420584714285715;0.9417601535714286;0.9356339964285715;0.9378204;0.9380504107142857;0.9491980892857143;0.937792375;0.9446055035714286;0.9353188321428572;0.9513763607142857;0.9392281178571429;0.9408874321428572;0.9333419035714285;0.9497254285714286;0.933907725;0.9373986892857142;0.9329130821428572;0.9391929714285714;0.94593605;0.9383371785714286;0.9388104928571429;55.61735261401557
7;0;0.9407353230497232;80;0.9391526714285714;0.9412962444444445;0.9364138185185186;0.9402257407407407;0.9352093703703703;0.943474262962963;0.9374370851851852;0.9394214074074074;0.9474666185185185;0.9394228333333333;0.9459630074074074;0.9381876333333333;0.938786225925926;0.9356021;0.9381198296296296;0.9395333333333333;0.9357188222222222;0.9471837407407407;0.942897;0.9449614851851852;0.9355393444444444;0.9458216851851852;0.9354566629629629;0.9383688814814815;0.9371886962962963;57.6036866359447
8;0;0.9407372813999999;80;0.9412513857142857;0.9382563814814815;0.9462341925925926;0.9389604851851852;0.9480816037037036;0.9303550777777778;0.9483441518518518;0.9392058;0.9331568444444445;0.9376979629629629;0.9403958555555556;0.9451063407407407;0.9347713518518519;0.9479072185185186;0.9409603074074074;0.9464038592592593;0.9333517148148148;0.9433266703703703;0.9371868888888889;0.9320784666666667;0.9408836296296297;0.9431826074074074;0.9433885740740741;0.9353051037037037;0.9547549629629629;57.6036866359447
9;0;0.940739239750277;80;0.9351192233333333;0.9454046862068965;0.9377100206896551;0.9373268689655172;0.9364197862068966;0.9395028965517241;0.9434499689655172;0.9359068827586207;0.9397493586206896;0.9387152310344827;0.9427077655172413;0.9392016448275862;0.9428946793103449;0.9395498586206896;0.941708624137931;0.9374203620689655;0.947924224137931;0.9374441586206896;0.9437982448275862;0.9349560413793103;0.9496268172413793;0.9345308206896552;0.9449390482758621;0.9365728172413793;0.9498042655172414;53.763440860215056
